PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Reg3,f,1960-1964,0,0.02619,0.02561,0.13,100000,2561,97763,7295924,72.96
Reg3,f,1960-1964,1-4,0.00116,0.00463,1.53,97439,451,388644,7198161,73.87
Reg3,f,1960-1964,5-9,0.00045,0.00225,2.23,96988,218,484336,6809517,70.21
Reg3,f,1960-1964,10-14,0.00035,0.00177,2.61,96770,171,483439,6325181,65.36
Reg3,f,1960-1964,15-19,0.00060,0.00301,2.71,96599,291,482326,5841742,60.47
Reg3,f,1960-1964,20-24,0.00081,0.00402,2.58,96308,387,480603,5359416,55.65
Reg3,f,1960-1964,25-29,0.00103,0.00516,2.61,95920,495,478421,4878813,50.86
Reg3,f,1960-1964,30-34,0.00145,0.00723,2.66,95426,690,475511,4400392,46.11
Reg3,f,1960-1964,35-39,0.00216,0.01074,2.65,94736,1018,471289,3924881,41.43
Reg3,f,1960-1964,40-44,0.00319,0.01581,2.66,93718,1481,465117,3453592,36.85
Reg3,f,1960-1964,45-49,0.00458,0.02267,2.66,92236,2091,456278,2988475,32.40
Reg3,f,1960-1964,50-54,0.00684,0.03366,2.62,90145,3034,443515,2532197,28.09
Reg3,f,1960-1964,55-59,0.00968,0.04730,2.64,87111,4120,425818,2088683,23.98
Reg3,f,1960-1964,60-64,0.01501,0.07246,2.62,82990,6014,400660,1662865,20.04
Reg3,f,1960-1964,65-69,0.02224,0.10555,2.59,76977,8125,365305,1262205,16.40
Reg3,f,1960-1964,70-74,0.03472,0.16033,2.61,68852,11039,317911,896900,13.03
Reg3,f,1960-1964,75-79,0.05502,0.24266,2.57,57813,14029,254973,578989,10.01
Reg3,f,1960-1964,80-84,0.09452,0.38316,2.53,43784,16776,177482,324016,7.40
Reg3,f,1960-1964,85-89,0.15130,0.54086,2.37,27008,14608,96550,146534,5.43
Reg3,f,1960-1964,90-94,0.22277,0.68327,2.17,12400,8473,38033,49985,4.03
Reg3,f,1960-1964,95-99,0.31074,0.80505,2.01,3928,3162,10175,11951,3.04
Reg3,f,1960-1964,100-104,0.42071,0.89353,1.78,766,684,1626,1776,2.32
Reg3,f,1960-1964,105-109,0.53939,0.94491,1.56,82,77,143,150,1.84
Reg3,f,1960-1964,110+,0.63581,1.00000,1.57,4,4,7,7,1.57
Reg3,f,1965-1969,0,0.02276,0.02232,0.12,100000,2232,98029,7362959,73.63
Reg3,f,1965-1969,1-4,0.00101,0.00401,1.56,97768,392,390118,7264930,74.31
Reg3,f,1965-1969,5-9,0.00042,0.00208,2.3,97376,202,486336,6874813,70.60
Reg3,f,1965-1969,10-14,0.00034,0.00172,2.64,97174,167,485476,6388477,65.74
Reg3,f,1965-1969,15-19,0.00065,0.00323,2.71,97007,314,484318,5903001,60.85
Reg3,f,1965-1969,20-24,0.00081,0.00406,2.57,96693,393,482513,5418683,56.04
Reg3,f,1965-1969,25-29,0.00097,0.00482,2.59,96301,465,480382,4936169,51.26
Reg3,f,1965-1969,30-34,0.00142,0.00707,2.68,95836,678,477607,4455787,46.49
Reg3,f,1965-1969,35-39,0.00210,0.01046,2.65,95158,995,473457,3978181,41.81
Reg3,f,1965-1969,40-44,0.00322,0.01595,2.64,94163,1502,467269,3504724,37.22
Reg3,f,1965-1969,45-49,0.00461,0.02279,2.65,92661,2112,458333,3037455,32.78
