PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Reg2,b,1959,0,0.02458,0.02405,0.12,100000,2405,97875,7052273,70.52
Reg2,b,1959,1-4,0.00093,0.00370,1.61,97595,361,389515,6954398,71.26
Reg2,b,1959,5-9,0.00047,0.00233,2.34,97234,226,485568,6564883,67.52
Reg2,b,1959,10-14,0.00045,0.00227,2.64,97008,220,484520,6079315,62.67
Reg2,b,1959,15-19,0.00094,0.00471,2.73,96787,456,482903,5594795,57.80
Reg2,b,1959,20-24,0.00111,0.00554,2.47,96331,533,480309,5111892,53.07
Reg2,b,1959,25-29,0.00115,0.00574,2.5,95798,550,477618,4631584,48.35
Reg2,b,1959,30-34,0.00145,0.00723,2.64,95248,689,474618,4153966,43.61
Reg2,b,1959,35-39,0.00208,0.01036,2.64,94559,980,470486,3679348,38.91
Reg2,b,1959,40-44,0.00335,0.01661,2.71,93580,1555,464337,3208862,34.29
Reg2,b,1959,45-49,0.00550,0.02714,2.71,92025,2497,454413,2744525,29.82
Reg2,b,1959,50-54,0.00866,0.04243,2.65,89528,3798,438700,2290112,25.58
Reg2,b,1959,55-59,0.01302,0.06318,2.64,85730,5416,415852,1851412,21.60
Reg2,b,1959,60-64,0.02000,0.09548,2.62,80313,7668,383335,1435560,17.87
Reg2,b,1959,65-69,0.03070,0.14304,2.62,72645,10391,338479,1052225,14.48
Reg2,b,1959,70-74,0.04611,0.20749,2.59,62254,12917,280146,713746,11.47
Reg2,b,1959,75-79,0.07291,0.30912,2.54,49337,15251,209164,433599,8.79
Reg2,b,1959,80-84,0.11328,0.43973,2.46,34085,14988,132309,224435,6.58
Reg2,b,1959,85-89,0.17614,0.59913,2.33,19097,11442,64957,92127,4.82
Reg2,b,1959,90-94,0.25845,0.74338,2.14,7655,5691,22019,27169,3.55
Reg2,b,1959,95-99,0.36724,0.85774,1.89,1965,1685,4589,5150,2.62
Reg2,b,1959,100-104,0.48996,0.92805,1.65,279,259,529,562,2.01
Reg2,b,1959,105-109,0.61513,0.96422,1.44,20,19,32,33,1.62
Reg2,b,1959,110+,0.71260,1.00000,1.4,1,1,1,1,1.40
Reg2,b,1960,0,0.02425,0.02374,0.12,100000,2374,97901,7047959,70.48
Reg2,b,1960,1-4,0.00096,0.00383,1.61,97626,374,389609,6950058,71.19
Reg2,b,1960,5-9,0.00046,0.00229,2.3,97252,223,485658,6560449,67.46
Reg2,b,1960,10-14,0.00042,0.00209,2.65,97029,203,484669,6074791,62.61
Reg2,b,1960,15-19,0.00090,0.00448,2.82,96826,434,483184,5590122,57.73
Reg2,b,1960,20-24,0.00116,0.00581,2.44,96392,560,480530,5106938,52.98
Reg2,b,1960,25-29,0.00117,0.00583,2.54,95833,559,477789,4626408,48.28
Reg2,b,1960,30-34,0.00146,0.00729,2.6,95273,694,474701,4148618,43.54
Reg2,b,1960,35-39,0.00211,0.01051,2.65,94579,994,470557,3673917,38.84
Reg2,b,1960,40-44,0.00331,0.01641,2.66,93585,1536,464336,3203360,34.23
