PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Reg2,m,1959,0,0.02767,0.02701,0.12,100000,2701,97621,6747500,67.47
Reg2,m,1959,1-4,0.00102,0.00407,1.62,97299,396,388252,6649879,68.35
Reg2,m,1959,5-9,0.00056,0.00278,2.39,96902,270,483806,6261627,64.62
Reg2,m,1959,10-14,0.00057,0.00284,2.67,96632,275,482521,5777821,59.79
Reg2,m,1959,15-19,0.00137,0.00685,2.81,96358,660,480340,5295300,54.95
Reg2,m,1959,20-24,0.00165,0.00824,2.44,95697,788,476464,4814960,50.31
Reg2,m,1959,25-29,0.00153,0.00764,2.48,94909,725,472719,4338496,45.71
Reg2,m,1959,30-34,0.00181,0.00900,2.63,94184,848,468906,3865777,41.05
Reg2,m,1959,35-39,0.00255,0.01267,2.64,93336,1183,463885,3396871,36.39
Reg2,m,1959,40-44,0.00422,0.02092,2.73,92153,1927,456383,2932986,31.83
Reg2,m,1959,45-49,0.00708,0.03484,2.7,90226,3143,443915,2476603,27.45
Reg2,m,1959,50-54,0.01143,0.05567,2.64,87083,4848,423990,2032689,23.34
Reg2,m,1959,55-59,0.01738,0.08345,2.62,82235,6863,394848,1608698,19.56
Reg2,m,1959,60-64,0.02652,0.12468,2.6,75372,9398,354309,1213851,16.10
Reg2,m,1959,65-69,0.03986,0.18174,2.58,65975,11990,300827,859542,13.03
Reg2,m,1959,70-74,0.05745,0.25184,2.55,53985,13595,236627,558715,10.35
Reg2,m,1959,75-79,0.08665,0.35603,2.5,40389,14380,165958,322088,7.97
Reg2,m,1959,80-84,0.13045,0.48724,2.4,26010,12673,97148,156130,6.00
Reg2,m,1959,85-89,0.19842,0.64443,2.28,13337,8595,43316,58983,4.42
Reg2,m,1959,90-94,0.28235,0.77480,2.09,4742,3674,13013,15667,3.30
Reg2,m,1959,95-99,0.39013,0.87400,1.84,1068,933,2393,2654,2.49
Reg2,m,1959,100-104,0.50816,0.93450,1.62,135,126,247,261,1.94
Reg2,m,1959,105-109,0.62597,0.96603,1.42,9,9,14,14,1.59
Reg2,m,1959,110+,0.71698,1.00000,1.39,0,0,0,0,1.39
Reg2,m,1960,0,0.02763,0.02697,0.12,100000,2697,97624,6740056,67.40
Reg2,m,1960,1-4,0.00105,0.00420,1.64,97303,409,388245,6642431,68.27
Reg2,m,1960,5-9,0.00055,0.00273,2.33,96894,265,483761,6254186,64.55
Reg2,m,1960,10-14,0.00052,0.00259,2.68,96629,250,482564,5770425,59.72
Reg2,m,1960,15-19,0.00130,0.00648,2.88,96379,625,480568,5287861,54.87
Reg2,m,1960,20-24,0.00175,0.00873,2.39,95754,836,476591,4807292,50.20
Reg2,m,1960,25-29,0.00158,0.00786,2.5,94918,746,472722,4330702,45.63
Reg2,m,1960,30-34,0.00183,0.00909,2.55,94171,856,468762,3857979,40.97
Reg2,m,1960,35-39,0.00261,0.01296,2.66,93315,1209,463752,3389218,36.32
Reg2,m,1960,40-44,0.00410,0.02029,2.68,92106,1869,456196,2925465,31.76
Reg2,m,1960,45-49,0.00698,0.03433,2.7,90237,3098,444058,2469270,27.36
Reg2,m,1960,50-54,0.01171,0.05698,2.64,87139,4965,423974,2025212,23.24
Reg2,m,1960,55-59,0.01755,0.08423,2.62,82174,6921,394430,1601238,19.49
Reg2,m,1960,60-64,0.02661,0.12511,2.61,75253,9415,353786,1206808,16.04
Reg2,m,1960,65-69,0.03995,0.18206,2.57,65838,11987,300060,853022,12.96
Reg2,m,1960,70-74,0.05916,0.25820,2.54,53852,13904,235017,552962,10.27
Reg2,m,1960,75-79,0.08646,0.35530,2.49,39947,14193,164162,317945,7.96
Reg2,m,1960,80-84,0.13168,0.49055,2.4,25754,12634,95943,153783,5.97
Reg2,m,1960,85-89,0.19910,0.64337,2.25,13120,8441,42397,57840,4.41
Reg2,m,1960,90-94,0.28277,0.77478,2.08,4679,3625,12820,15443,3.30
Reg2,m,1960,95-99,0.38968,0.87356,1.84,1054,921,2362,2622,2.49
Reg2,m,1960,100-104,0.50658,0.93384,1.62,133,124,246,260,1.95
Reg2,m,1960,105-109,0.62344,0.96549,1.43,9,9,14,14,1.60
Reg2,m,1960,110+,0.71389,1.00000,1.4,0,0,0,0,1.40
Reg2,m,1961,0,0.02688,0.02626,0.12,100000,2626,97682,6779065,67.79
Reg2,m,1961,1-4,0.00100,0.00399,1.62,97374,389,388572,6681384,68.62
Reg2,m,1961,5-9,0.00050,0.00249,2.37,96985,241,484291,6292811,64.88
Reg2,m,1961,10-14,0.00051,0.00257,2.66,96744,249,483136,5808521,60.04
Reg2,m,1961,15-19,0.00118,0.00591,2.77,96495,570,481204,5325385,55.19
Reg2,m,1961,20-24,0.00177,0.00882,2.45,95925,846,477465,4844181,50.50
Reg2,m,1961,25-29,0.00146,0.00729,2.48,95079,693,473650,4366716,45.93
Reg2,m,1961,30-34,0.00177,0.00882,2.56,94386,832,469904,3893066,41.25
Reg2,m,1961,35-39,0.00253,0.01257,2.66,93554,1176,465019,3423162,36.59
Reg2,m,1961,40-44,0.00402,0.01993,2.68,92378,1841,457613,2958143,32.02
Reg2,m,1961,45-49,0.00671,0.03303,2.7,90537,2991,445809,2500529,27.62
Reg2,m,1961,50-54,0.01140,0.05549,2.65,87546,4858,426326,2054720,23.47
Reg2,m,1961,55-59,0.01715,0.08239,2.61,82688,6813,397172,1628394,19.69
Reg2,m,1961,60-64,0.02604,0.12255,2.61,75875,9299,357157,1231223,16.23
Reg2,m,1961,65-69,0.03921,0.17899,2.57,66576,11917,303921,874066,13.13
Reg2,m,1961,70-74,0.05729,0.25090,2.53,54659,13714,239397,570145,10.43
Reg2,m,1961,75-79,0.08398,0.34711,2.5,40945,14212,169233,330748,8.08
Reg2,m,1961,80-84,0.12927,0.48449,2.42,26733,12952,100194,161514,6.04
Reg2,m,1961,85-89,0.19651,0.63848,2.26,13781,8799,44776,61321,4.45
Reg2,m,1961,90-94,0.28090,0.77370,2.1,4982,3855,13723,16544,3.32
Reg2,m,1961,95-99,0.38713,0.87187,1.85,1127,983,2539,2822,2.50
Reg2,m,1961,100-104,0.50474,0.93322,1.62,144,135,267,283,1.96
Reg2,m,1961,105-109,0.62249,0.96535,1.43,10,9,15,15,1.60
Reg2,m,1961,110+,0.71366,1.00000,1.4,0,0,0,0,1.40
Reg2,m,1962,0,0.02619,0.02559,0.12,100000,2559,97736,6766205,67.66
Reg2,m,1962,1-4,0.00094,0.00377,1.65,97441,367,388902,6668469,68.44
Reg2,m,1962,5-9,0.00048,0.00237,2.36,97074,231,484760,6279567,64.69
Reg2,m,1962,10-14,0.00053,0.00264,2.72,96843,255,483633,5794807,59.84
Reg2,m,1962,15-19,0.00119,0.00594,2.81,96588,574,481683,5311174,54.99
Reg2,m,1962,20-24,0.00175,0.00873,2.47,96014,838,477955,4829491,50.30
Reg2,m,1962,25-29,0.00149,0.00744,2.51,95176,708,474122,4351536,45.72
Reg2,m,1962,30-34,0.00178,0.00886,2.61,94468,837,470339,3877414,41.04
Reg2,m,1962,35-39,0.00253,0.01257,2.67,93632,1177,465420,3407075,36.39
Reg2,m,1962,40-44,0.00412,0.02042,2.7,92455,1888,457927,2941656,31.82
Reg2,m,1962,45-49,0.00677,0.03335,2.69,90567,3020,445847,2483728,27.42
Reg2,m,1962,50-54,0.01151,0.05604,2.67,87547,4906,426316,2037882,23.28
Reg2,m,1962,55-59,0.01769,0.08490,2.65,82641,7016,396742,1611566,19.50
Reg2,m,1962,60-64,0.02644,0.12430,2.6,75624,9400,355597,1214824,16.06
Reg2,m,1962,65-69,0.04002,0.18222,2.55,66224,12067,301550,859227,12.97
Reg2,m,1962,70-74,0.05828,0.25482,2.54,54157,13800,236773,557677,10.30
Reg2,m,1962,75-79,0.08632,0.35510,2.5,40356,14330,166013,320903,7.95
Reg2,m,1962,80-84,0.13159,0.49098,2.42,26026,12778,97110,154890,5.95
Reg2,m,1962,85-89,0.20025,0.64653,2.26,13248,8565,42772,57780,4.36
Reg2,m,1962,90-94,0.29220,0.78502,2.05,4683,3676,12580,15008,3.21
Reg2,m,1962,95-99,0.40284,0.88294,1.82,1007,889,2206,2428,2.41
Reg2,m,1962,100-104,0.52531,0.94072,1.59,118,111,211,222,1.88
Reg2,m,1962,105-109,0.64563,0.96970,1.39,7,7,10,11,1.54
Reg2,m,1962,110+,0.73718,1.00000,1.36,0,0,0,0,1.36
Reg2,m,1963,0,0.02606,0.02547,0.11,100000,2547,97746,6737304,67.37
Reg2,m,1963,1-4,0.00098,0.00389,1.64,97453,380,388915,6639558,68.13
Reg2,m,1963,5-9,0.00051,0.00255,2.38,97073,247,484718,6250643,64.39
Reg2,m,1963,10-14,0.00053,0.00263,2.76,96826,255,483560,5765925,59.55
Reg2,m,1963,15-19,0.00126,0.00630,2.75,96571,608,481491,5282365,54.70
Reg2,m,1963,20-24,0.00170,0.00846,2.5,95963,812,477787,4800875,50.03
Reg2,m,1963,25-29,0.00158,0.00788,2.46,95151,749,473856,4323088,45.43
Reg2,m,1963,30-34,0.00183,0.00910,2.64,94402,859,469980,3849232,40.77
Reg2,m,1963,35-39,0.00265,0.01316,2.68,93543,1231,464862,3379252,36.13
Reg2,m,1963,40-44,0.00422,0.02087,2.69,92312,1927,457118,2914390,31.57
Reg2,m,1963,45-49,0.00690,0.03393,2.67,90386,3067,444789,2457272,27.19
Reg2,m,1963,50-54,0.01164,0.05664,2.67,87319,4946,425069,2012483,23.05
