PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Reg2,f,1959,0,0.02135,0.02095,0.11,100000,2095,98141,7387855,73.88
Reg2,f,1959,1-4,0.00083,0.00330,1.59,97905,323,390838,7289714,74.46
Reg2,f,1959,5-9,0.00037,0.00185,2.27,97581,180,487414,6898876,70.70
Reg2,f,1959,10-14,0.00034,0.00168,2.6,97401,163,486613,6411462,65.83
Reg2,f,1959,15-19,0.00054,0.00271,2.61,97237,264,485558,5924849,60.93
Reg2,f,1959,20-24,0.00061,0.00306,2.54,96974,297,484140,5439291,56.09
Reg2,f,1959,25-29,0.00078,0.00390,2.54,96677,377,482457,4955151,51.25
Reg2,f,1959,30-34,0.00110,0.00550,2.67,96300,530,480267,4472694,46.45
Reg2,f,1959,35-39,0.00163,0.00813,2.65,95770,779,477020,3992427,41.69
Reg2,f,1959,40-44,0.00250,0.01242,2.68,94992,1180,472216,3515407,37.01
Reg2,f,1959,45-49,0.00393,0.01949,2.72,93812,1828,464894,3043190,32.44
Reg2,f,1959,50-54,0.00591,0.02913,2.64,91983,2679,453606,2578296,28.03
Reg2,f,1959,55-59,0.00875,0.04286,2.67,89304,3828,437584,2124690,23.79
Reg2,f,1959,60-64,0.01381,0.06689,2.66,85476,5718,413981,1687107,19.74
Reg2,f,1959,65-69,0.02234,0.10618,2.68,79758,8468,379133,1273126,15.96
Reg2,f,1959,70-74,0.03610,0.16636,2.64,71290,11860,328488,893993,12.54
Reg2,f,1959,75-79,0.06164,0.26829,2.59,59430,15944,258683,565506,9.52
Reg2,f,1959,80-84,0.10069,0.40232,2.5,43486,17495,173759,306823,7.06
Reg2,f,1959,85-89,0.16126,0.56627,2.37,25990,14718,91266,133064,5.12
Reg2,f,1959,90-94,0.24450,0.72345,2.18,11273,8155,33355,41799,3.71
Reg2,f,1959,95-99,0.35372,0.84730,1.93,3118,2641,7468,8443,2.71
Reg2,f,1959,100-104,0.48001,0.92432,1.67,476,440,917,975,2.05
Reg2,f,1959,105-109,0.60966,0.96329,1.45,36,35,57,59,1.63
Reg2,f,1959,110+,0.71055,1.00000,1.41,1,1,2,2,1.41
Reg2,f,1960,0,0.02074,0.02036,0.11,100000,2036,98190,7385658,73.86
Reg2,f,1960,1-4,0.00086,0.00344,1.58,97964,337,391039,7287468,74.39
Reg2,f,1960,5-9,0.00037,0.00183,2.26,97627,179,487644,6896429,70.64
Reg2,f,1960,10-14,0.00032,0.00158,2.61,97448,154,486873,6408785,65.77
Reg2,f,1960,15-19,0.00051,0.00255,2.72,97294,248,485907,5921912,60.87
Reg2,f,1960,20-24,0.00063,0.00316,2.55,97046,307,484479,5436005,56.01
Reg2,f,1960,25-29,0.00078,0.00388,2.62,96739,376,482804,4951526,51.18
Reg2,f,1960,30-34,0.00111,0.00552,2.68,96364,532,480583,4468722,46.37
Reg2,f,1960,35-39,0.00164,0.00814,2.62,95831,780,477303,3988139,41.62
Reg2,f,1960,40-44,0.00255,0.01266,2.63,95051,1203,472408,3510837,36.94
Reg2,f,1960,45-49,0.00401,0.01986,2.66,93848,1864,464885,3038429,32.38
Reg2,f,1960,50-54,0.00602,0.02969,2.63,91984,2731,453445,2573544,27.98
Reg2,f,1960,55-59,0.00883,0.04328,2.67,89253,3863,437253,2120099,23.75
Reg2,f,1960,60-64,0.01411,0.06833,2.68,85390,5835,413425,1682846,19.71
Reg2,f,1960,65-69,0.02215,0.10530,2.66,79555,8377,378158,1269421,15.96
Reg2,f,1960,70-74,0.03627,0.16706,2.64,71178,11891,327869,891263,12.52
