PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Div5,f,1960-1964,0,0.02619,0.02560,0.13,100000,2560,97763,7263074,72.63
Div5,f,1960-1964,1-4,0.00111,0.00444,1.54,97440,433,388696,7165311,73.54
Div5,f,1960-1964,5-9,0.00045,0.00225,2.22,97007,219,484426,6776616,69.86
Div5,f,1960-1964,10-14,0.00035,0.00174,2.6,96788,169,483536,6292190,65.01
Div5,f,1960-1964,15-19,0.00058,0.00288,2.71,96620,278,482460,5808654,60.12
Div5,f,1960-1964,20-24,0.00078,0.00391,2.58,96341,376,480794,5326194,55.28
Div5,f,1960-1964,25-29,0.00106,0.00530,2.63,95965,508,478617,4845400,50.49
Div5,f,1960-1964,30-34,0.00153,0.00763,2.66,95457,728,475580,4366783,45.75
Div5,f,1960-1964,35-39,0.00228,0.01133,2.65,94728,1073,471123,3891202,41.08
Div5,f,1960-1964,40-44,0.00336,0.01668,2.64,93655,1563,464593,3420079,36.52
Div5,f,1960-1964,45-49,0.00487,0.02409,2.65,92093,2219,455253,2955486,32.09
Div5,f,1960-1964,50-54,0.00736,0.03616,2.61,89874,3250,441604,2500233,27.82
Div5,f,1960-1964,55-59,0.01031,0.05031,2.64,86624,4358,422826,2058629,23.77
Div5,f,1960-1964,60-64,0.01582,0.07618,2.6,82266,6267,396284,1635803,19.88
Div5,f,1960-1964,65-69,0.02296,0.10876,2.58,75999,8266,360027,1239520,16.31
Div5,f,1960-1964,70-74,0.03540,0.16316,2.6,67733,11051,312180,879492,12.98
Div5,f,1960-1964,75-79,0.05511,0.24295,2.57,56682,13771,249904,567312,10.01
Div5,f,1960-1964,80-84,0.09460,0.38333,2.53,42911,16449,173886,317408,7.40
Div5,f,1960-1964,85-89,0.15133,0.54111,2.37,26462,14319,94618,143522,5.42
Div5,f,1960-1964,90-94,0.22248,0.68475,2.19,12143,8315,37375,48904,4.03
Div5,f,1960-1964,95-99,0.31427,0.80896,2,3828,3097,9854,11530,3.01
Div5,f,1960-1964,100-104,0.42623,0.89689,1.77,731,656,1539,1676,2.29
Div5,f,1960-1964,105-109,0.54659,0.94717,1.55,75,71,131,137,1.81
Div5,f,1960-1964,110+,0.64402,1.00000,1.55,4,4,6,6,1.55
Div5,f,1965-1969,0,0.02277,0.02232,0.12,100000,2232,98029,7337283,73.37
Div5,f,1965-1969,1-4,0.00098,0.00392,1.58,97768,384,390142,7239254,74.05
Div5,f,1965-1969,5-9,0.00042,0.00208,2.3,97384,203,486375,6849112,70.33
