PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Div2,m,1960-1964,0,0.02752,0.02687,0.12,100000,2687,97632,6675497,66.75
Div2,m,1960-1964,1-4,0.00094,0.00375,1.68,97313,365,388408,6577864,67.59
Div2,m,1960-1964,5-9,0.00049,0.00243,2.32,96948,235,484110,6189457,63.84
Div2,m,1960-1964,10-14,0.00045,0.00227,2.68,96713,219,483056,5705346,58.99
Div2,m,1960-1964,15-19,0.00105,0.00521,2.9,96494,503,481413,5222291,54.12
Div2,m,1960-1964,20-24,0.00156,0.00775,2.51,95991,744,478097,4740878,49.39
Div2,m,1960-1964,25-29,0.00156,0.00777,2.51,95246,740,474389,4262781,44.76
Div2,m,1960-1964,30-34,0.00185,0.00920,2.62,94506,870,470465,3788392,40.09
Div2,m,1960-1964,35-39,0.00278,0.01382,2.68,93637,1294,465185,3317926,35.43
Div2,m,1960-1964,40-44,0.00443,0.02190,2.68,92342,2023,457021,2852742,30.89
Div2,m,1960-1964,45-49,0.00751,0.03692,2.69,90320,3335,443884,2395721,26.52
Div2,m,1960-1964,50-54,0.01251,0.06077,2.66,86985,5286,422559,1951836,22.44
Div2,m,1960-1964,55-59,0.01944,0.09290,2.63,81699,7590,390501,1529277,18.72
Div2,m,1960-1964,60-64,0.02953,0.13790,2.61,74109,10219,346102,1138776,15.37
Div2,m,1960-1964,65-69,0.04432,0.19984,2.54,63890,12768,288086,792675,12.41
Div2,m,1960-1964,70-74,0.06435,0.27748,2.52,51122,14185,220432,504589,9.87
Div2,m,1960-1964,75-79,0.09156,0.37105,2.45,36937,13705,149689,284157,7.69
Div2,m,1960-1964,80-84,0.13903,0.50976,2.38,23231,11842,85182,134468,5.79
Div2,m,1960-1964,85-89,0.20407,0.65176,2.23,11389,7423,36374,49286,4.33
Div2,m,1960-1964,90-94,0.28830,0.77855,2.05,3966,3088,10711,12912,3.26
Div2,m,1960-1964,95-99,0.38699,0.87102,1.84,878,765,1977,2201,2.51
Div2,m,1960-1964,100-104,0.49780,0.93007,1.63,113,105,212,225,1.98
Div2,m,1960-1964,105-109,0.60937,0.96240,1.45,8,8,13,13,1.63
Div2,m,1960-1964,110+,0.69663,1.00000,1.44,0,0,0,0,1.44
Div2,m,1965-1969,0,0.02487,0.02433,0.11,100000,2433,97839,6675661,66.76
Div2,m,1965-1969,1-4,0.00087,0.00349,1.68,97567,340,389478,6577822,67.42
Div2,m,1965-1969,5-9,0.00048,0.00239,2.31,97227,232,485510,6188345,63.65
Div2,m,1965-1969,10-14,0.00044,0.00220,2.74,96995,213,484492,5702835,58.80
Div2,m,1965-1969,15-19,0.00133,0.00662,2.95,96782,640,482597,5218343,53.92
Div2,m,1965-1969,20-24,0.00178,0.00885,2.47,96141,851,478552,4735746,49.26
Div2,m,1965-1969,25-29,0.00178,0.00888,2.52,95290,846,474356,4257194,44.68
Div2,m,1965-1969,30-34,0.00207,0.01030,2.58,94444,973,469864,3782838,40.05
Div2,m,1965-1969,35-39,0.00297,0.01475,2.65,93471,1378,464111,3312974,35.44
Div2,m,1965-1969,40-44,0.00468,0.02313,2.65,92093,2130,455469,2848864,30.93
Div2,m,1965-1969,45-49,0.00735,0.03616,2.67,89963,3253,442238,2393395,26.60
Div2,m,1965-1969,50-54,0.01217,0.05916,2.67,86710,5129,421600,1951157,22.50
Div2,m,1965-1969,55-59,0.01918,0.09174,2.65,81581,7485,390287,1529557,18.75
Div2,m,1965-1969,60-64,0.02986,0.13930,2.59,74096,10322,345643,1139270,15.38
Div2,m,1965-1969,65-69,0.04378,0.19776,2.56,63775,12612,288078,793627,12.44
Div2,m,1965-1969,70-74,0.06431,0.27753,2.53,51163,14199,220785,505549,9.88
Div2,m,1965-1969,75-79,0.09264,0.37435,2.44,36964,13837,149360,284764,7.70
Div2,m,1965-1969,80-84,0.13737,0.50535,2.39,23127,11687,85077,135404,5.85
Div2,m,1965-1969,85-89,0.19960,0.64271,2.23,11440,7352,36835,50326,4.40
Div2,m,1965-1969,90-94,0.28423,0.77279,2.05,4087,3159,11113,13492,3.30
Div2,m,1965-1969,95-99,0.37800,0.86428,1.86,929,803,2123,2379,2.56
Div2,m,1965-1969,100-104,0.48631,0.92531,1.65,126,117,240,256,2.03
Div2,m,1965-1969,105-109,0.59639,0.95948,1.47,9,9,15,16,1.67
Div2,m,1965-1969,110+,0.68314,1.00000,1.46,0,0,1,1,1.46
Div2,m,1970-1974,0,0.02004,0.01968,0.1,100000,1968,98226,6756605,67.57
Div2,m,1970-1974,1-4,0.00079,0.00316,1.73,98032,310,391424,6658378,67.92
Div2,m,1970-1974,5-9,0.00043,0.00213,2.32,97722,209,488050,6266954,64.13
Div2,m,1970-1974,10-14,0.00042,0.00210,2.78,97513,204,487113,5778904,59.26
Div2,m,1970-1974,15-19,0.00137,0.00681,2.92,97309,662,485166,5291791,54.38
Div2,m,1970-1974,20-24,0.00217,0.01077,2.49,96646,1041,480622,4806625,49.73
Div2,m,1970-1974,25-29,0.00194,0.00964,2.47,95605,921,475698,4326003,45.25
Div2,m,1970-1974,30-34,0.00220,0.01095,2.59,94684,1037,470919,3850305,40.66
Div2,m,1970-1974,35-39,0.00300,0.01491,2.63,93647,1397,464931,3379386,36.09
Div2,m,1970-1974,40-44,0.00445,0.02203,2.65,92250,2032,456472,2914455,31.59
Div2,m,1970-1974,45-49,0.00720,0.03541,2.64,90218,3195,443560,2457983,27.24
Div2,m,1970-1974,50-54,0.01106,0.05390,2.65,87023,4690,424086,2014423,23.15
Div2,m,1970-1974,55-59,0.01762,0.08461,2.65,82333,6966,395261,1590336,19.32
Div2,m,1970-1974,60-64,0.02737,0.12847,2.61,75367,9682,353701,1195075,15.86
Div2,m,1970-1974,65-69,0.04119,0.18715,2.56,65685,12293,298460,841374,12.81
Div2,m,1970-1974,70-74,0.06103,0.26512,2.53,53392,14155,231942,542914,10.17
Div2,m,1970-1974,75-79,0.09021,0.36725,2.47,39236,14409,159733,310972,7.93
Div2,m,1970-1974,80-84,0.13032,0.48650,2.4,24827,12078,92682,151239,6.09
Div2,m,1970-1974,85-89,0.18977,0.62374,2.25,12749,7952,41904,58557,4.59
Div2,m,1970-1974,90-94,0.26757,0.75267,2.09,4797,3610,13493,16653,3.47
Div2,m,1970-1974,95-99,0.36214,0.85188,1.89,1186,1011,2791,3160,2.66
Div2,m,1970-1974,100-104,0.46866,0.91759,1.68,176,161,344,369,2.10
Div2,m,1970-1974,105-109,0.57851,0.95520,1.49,14,14,24,25,1.72
Div2,m,1970-1974,110+,0.66590,1.00000,1.5,1,1,1,1,1.50
Div2,m,1975-1979,0,0.01630,0.01606,0.09,100000,1606,98536,6939890,69.40
Div2,m,1975-1979,1-4,0.00063,0.00252,1.74,98394,248,393015,6841354,69.53
Div2,m,1975-1979,5-9,0.00036,0.00180,2.3,98146,176,490253,6448339,65.70
Div2,m,1975-1979,10-14,0.00036,0.00178,2.77,97970,174,489459,5958086,60.82
Div2,m,1975-1979,15-19,0.00117,0.00585,2.96,97795,573,487809,5468627,55.92
Div2,m,1975-1979,20-24,0.00183,0.00908,2.5,97223,883,483907,4980819,51.23
Div2,m,1975-1979,25-29,0.00179,0.00890,2.49,96339,857,479543,4496912,46.68
Div2,m,1975-1979,30-34,0.00190,0.00946,2.56,95482,904,475209,4017369,42.07
Div2,m,1975-1979,35-39,0.00253,0.01259,2.62,94578,1190,470060,3542160,37.45
Div2,m,1975-1979,40-44,0.00380,0.01885,2.69,93388,1760,462870,3072101,32.90
Div2,m,1975-1979,45-49,0.00625,0.03080,2.67,91628,2822,451562,2609231,28.48
Div2,m,1975-1979,50-54,0.00984,0.04808,2.65,88806,4270,434008,2157668,24.30
Div2,m,1975-1979,55-59,0.01522,0.07346,2.65,84536,6210,408061,1723660,20.39
Div2,m,1975-1979,60-64,0.02409,0.11394,2.63,78326,8924,370509,1315599,16.80
Div2,m,1975-1979,65-69,0.03656,0.16799,2.59,69402,11659,318908,945090,13.62
Div2,m,1975-1979,70-74,0.05449,0.24034,2.55,57743,13878,254683,626182,10.84
Div2,m,1975-1979,75-79,0.08054,0.33493,2.49,43865,14692,182404,371499,8.47
Div2,m,1975-1979,80-84,0.12012,0.45814,2.41,29173,13365,111271,189095,6.48
Div2,m,1975-1979,85-89,0.17304,0.58947,2.3,15808,9318,53849,77824,4.92
Div2,m,1975-1979,90-94,0.24943,0.72870,2.15,6490,4729,18959,23975,3.69
Div2,m,1975-1979,95-99,0.33609,0.82903,1.94,1761,1460,4343,5016,2.85
Div2,m,1975-1979,100-104,0.43861,0.90255,1.74,301,272,619,673,2.23
Div2,m,1975-1979,105-109,0.54689,0.94648,1.55,29,28,51,53,1.82
Div2,m,1975-1979,110+,0.63432,1.00000,1.58,2,2,2,2,1.58
Div2,m,1980-1984,0,0.01302,0.01287,0.08,100000,1287,98816,7046381,70.46
Div2,m,1980-1984,1-4,0.00057,0.00226,1.68,98713,223,394335,6947565,70.38
Div2,m,1980-1984,5-9,0.00029,0.00144,2.37,98490,142,492075,6553230,66.54
Div2,m,1980-1984,10-14,0.00030,0.00152,2.73,98348,149,491399,6061155,61.63
Div2,m,1980-1984,15-19,0.00105,0.00522,2.96,98198,512,489944,5569756,56.72
Div2,m,1980-1984,20-24,0.00162,0.00805,2.54,97686,786,486493,5079812,52.00
Div2,m,1980-1984,25-29,0.00177,0.00881,2.54,96900,854,482396,4593319,47.40
Div2,m,1980-1984,30-34,0.00198,0.00984,2.55,96046,945,477910,4110923,42.80
Div2,m,1980-1984,35-39,0.00241,0.01199,2.6,95101,1141,472769,3633013,38.20
Div2,m,1980-1984,40-44,0.00355,0.01758,2.65,93960,1652,465918,3160244,33.63
Div2,m,1980-1984,45-49,0.00563,0.02778,2.69,92308,2564,455622,2694326,29.19
Div2,m,1980-1984,50-54,0.00893,0.04375,2.65,89744,3926,439495,2238705,24.95
Div2,m,1980-1984,55-59,0.01405,0.06798,2.63,85818,5834,415287,1799210,20.97
Div2,m,1980-1984,60-64,0.02184,0.10381,2.62,79984,8303,380173,1383923,17.30
Div2,m,1980-1984,65-69,0.03372,0.15601,2.61,71681,11183,331625,1003750,14.00
Div2,m,1980-1984,70-74,0.05166,0.22941,2.56,60498,13879,268671,672124,11.11
Div2,m,1980-1984,75-79,0.07650,0.32107,2.5,46619,14968,195650,403453,8.65
Div2,m,1980-1984,80-84,0.11718,0.45019,2.43,31651,14249,121596,207803,6.57
Div2,m,1980-1984,85-89,0.17163,0.58703,2.31,17402,10216,59523,86207,4.95
Div2,m,1980-1984,90-94,0.24689,0.72507,2.15,7187,5211,21106,26683,3.71
Div2,m,1980-1984,95-99,0.33919,0.83230,1.94,1976,1644,4848,5578,2.82
Div2,m,1980-1984,100-104,0.44542,0.90647,1.73,331,300,674,730,2.20
Div2,m,1980-1984,105-109,0.55720,0.94967,1.53,31,29,53,55,1.78
Div2,m,1980-1984,110+,0.64706,1.00000,1.55,2,2,2,2,1.55
Div2,m,1985-1989,0,0.01190,0.01177,0.08,100000,1177,98914,7072951,70.73
Div2,m,1985-1989,1-4,0.00052,0.00207,1.69,98823,204,394822,6974037,70.57
Div2,m,1985-1989,5-9,0.00026,0.00131,2.42,98619,129,492763,6579215,66.71
Div2,m,1985-1989,10-14,0.00030,0.00148,2.82,98490,146,492134,6086452,61.80
Div2,m,1985-1989,15-19,0.00096,0.00479,2.93,98344,471,490745,5594318,56.88
Div2,m,1985-1989,20-24,0.00157,0.00783,2.58,97873,766,487509,5103573,52.14
Div2,m,1985-1989,25-29,0.00194,0.00968,2.58,97107,940,483258,4616064,47.54
Div2,m,1985-1989,30-34,0.00266,0.01322,2.58,96167,1272,477759,4132806,42.98
Div2,m,1985-1989,35-39,0.00333,0.01654,2.53,94895,1569,470607,3655048,38.52
Div2,m,1985-1989,40-44,0.00397,0.01964,2.58,93326,1833,462203,3184440,34.12
Div2,m,1985-1989,45-49,0.00557,0.02749,2.61,91493,2515,451463,2722237,29.75
Div2,m,1985-1989,50-54,0.00841,0.04123,2.64,88978,3668,436247,2270774,25.52
Div2,m,1985-1989,55-59,0.01303,0.06322,2.64,85310,5394,413839,1834526,21.50
Div2,m,1985-1989,60-64,0.02053,0.09783,2.61,79916,7818,380883,1420688,17.78
Div2,m,1985-1989,65-69,0.03089,0.14377,2.6,72098,10366,335607,1039804,14.42
Div2,m,1985-1989,70-74,0.04842,0.21664,2.57,61732,13373,276185,704198,11.41
Div2,m,1985-1989,75-79,0.07165,0.30425,2.52,48359,14713,205335,428013,8.85
Div2,m,1985-1989,80-84,0.11486,0.44351,2.43,33646,14922,129915,222678,6.62
Div2,m,1985-1989,85-89,0.17084,0.58511,2.31,18724,10955,64126,92763,4.95
Div2,m,1985-1989,90-94,0.24831,0.72704,2.15,7768,5648,22745,28637,3.69
Div2,m,1985-1989,95-99,0.34489,0.83789,1.93,2120,1777,5151,5892,2.78
Div2,m,1985-1989,100-104,0.45548,0.91187,1.71,344,313,688,741,2.16
Div2,m,1985-1989,105-109,0.57105,0.95362,1.51,30,29,51,53,1.74
Div2,m,1985-1989,110+,0.66334,1.00000,1.51,1,1,2,2,1.51
Div2,m,1990-1994,0,0.01008,0.00999,0.07,100000,999,99073,7178292,71.78
Div2,m,1990-1994,1-4,0.00046,0.00183,1.66,99001,181,395581,7079219,71.51
Div2,m,1990-1994,5-9,0.00022,0.00110,2.43,98820,109,493820,6683638,67.63
Div2,m,1990-1994,10-14,0.00027,0.00134,2.83,98711,133,493268,6189818,62.71
Div2,m,1990-1994,15-19,0.00099,0.00496,2.92,98579,489,491874,5696550,57.79
Div2,m,1990-1994,20-24,0.00151,0.00753,2.5,98090,738,488606,5204676,53.06
Div2,m,1990-1994,25-29,0.00185,0.00923,2.59,97351,898,484594,4716070,48.44
Div2,m,1990-1994,30-34,0.00257,0.01276,2.6,96453,1231,479308,4231475,43.87
Div2,m,1990-1994,35-39,0.00348,0.01727,2.61,95222,1644,472174,3752167,39.40
Div2,m,1990-1994,40-44,0.00436,0.02156,2.55,93578,2018,462938,3279993,35.05
Div2,m,1990-1994,45-49,0.00542,0.02676,2.6,91560,2450,451910,2817055,30.77
Div2,m,1990-1994,50-54,0.00765,0.03759,2.62,89110,3349,437587,2365145,26.54
Div2,m,1990-1994,55-59,0.01162,0.05657,2.65,85761,4851,417407,1927559,22.48
Div2,m,1990-1994,60-64,0.01799,0.08626,2.62,80910,6979,387967,1510152,18.66
Div2,m,1990-1994,65-69,0.02806,0.13144,2.6,73930,9717,346313,1122185,15.18
Div2,m,1990-1994,70-74,0.04227,0.19173,2.58,64213,12312,291280,775872,12.08
