PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Reg4,f,1960-1964,0,0.02067,0.02030,0.11,100000,2030,98196,7463830,74.64
Reg4,f,1960-1964,1,0.00149,0.00149,0.5,97970,146,97898,7365634,75.18
Reg4,f,1960-1964,2,0.00088,0.00088,0.5,97825,86,97781,7267737,74.29
Reg4,f,1960-1964,3,0.00068,0.00068,0.5,97738,67,97705,7169955,73.36
Reg4,f,1960-1964,4,0.00059,0.00059,0.5,97671,57,97643,7072251,72.41
Reg4,f,1960-1964,5,0.00051,0.00051,0.5,97614,49,97590,6974608,71.45
Reg4,f,1960-1964,6,0.00040,0.00040,0.5,97565,39,97545,6877018,70.49
Reg4,f,1960-1964,7,0.00036,0.00036,0.5,97526,35,97508,6779473,69.51
Reg4,f,1960-1964,8,0.00032,0.00032,0.5,97490,31,97475,6681965,68.54
Reg4,f,1960-1964,9,0.00027,0.00027,0.5,97459,26,97446,6584490,67.56
Reg4,f,1960-1964,10,0.00029,0.00029,0.5,97433,28,97419,6487044,66.58
Reg4,f,1960-1964,11,0.00030,0.00030,0.5,97405,29,97391,6389624,65.60
Reg4,f,1960-1964,12,0.00028,0.00028,0.5,97376,27,97363,6292234,64.62
Reg4,f,1960-1964,13,0.00031,0.00030,0.5,97349,30,97334,6194871,63.64
Reg4,f,1960-1964,14,0.00035,0.00035,0.5,97319,34,97303,6097537,62.65
Reg4,f,1960-1964,15,0.00040,0.00040,0.5,97286,39,97266,6000235,61.68
Reg4,f,1960-1964,16,0.00051,0.00051,0.5,97247,50,97222,5902968,60.70
Reg4,f,1960-1964,17,0.00059,0.00059,0.5,97197,58,97168,5805746,59.73
Reg4,f,1960-1964,18,0.00063,0.00063,0.5,97139,61,97109,5708578,58.77
Reg4,f,1960-1964,19,0.00070,0.00070,0.5,97078,68,97044,5611469,57.80
Reg4,f,1960-1964,20,0.00068,0.00068,0.5,97010,66,96977,5514425,56.84
Reg4,f,1960-1964,21,0.00080,0.00080,0.5,96944,78,96905,5417448,55.88
Reg4,f,1960-1964,22,0.00074,0.00074,0.5,96866,72,96830,5320543,54.93
Reg4,f,1960-1964,23,0.00077,0.00077,0.5,96794,74,96757,5223713,53.97
Reg4,f,1960-1964,24,0.00076,0.00076,0.5,96720,73,96684,5126955,53.01
Reg4,f,1960-1964,25,0.00083,0.00083,0.5,96647,80,96607,5030272,52.05
Reg4,f,1960-1964,26,0.00078,0.00078,0.5,96567,75,96529,4933665,51.09
Reg4,f,1960-1964,27,0.00087,0.00087,0.5,96492,84,96450,4837135,50.13
Reg4,f,1960-1964,28,0.00083,0.00083,0.5,96408,80,96368,4740685,49.17
Reg4,f,1960-1964,29,0.00090,0.00090,0.5,96328,87,96285,4644317,48.21
Reg4,f,1960-1964,30,0.00106,0.00106,0.5,96241,102,96190,4548032,47.26
Reg4,f,1960-1964,31,0.00107,0.00107,0.5,96139,103,96088,4451842,46.31
Reg4,f,1960-1964,32,0.00115,0.00115,0.5,96037,110,95982,4355754,45.36
Reg4,f,1960-1964,33,0.00126,0.00126,0.5,95927,121,95866,4259772,44.41
Reg4,f,1960-1964,34,0.00132,0.00132,0.5,95806,127,95743,4163906,43.46
Reg4,f,1960-1964,35,0.00145,0.00145,0.5,95679,139,95610,4068163,42.52
Reg4,f,1960-1964,36,0.00153,0.00152,0.5,95540,146,95467,3972554,41.58
Reg4,f,1960-1964,37,0.00173,0.00173,0.5,95395,165,95312,3877086,40.64
Reg4,f,1960-1964,38,0.00182,0.00182,0.5,95230,173,95143,3781774,39.71
Reg4,f,1960-1964,39,0.00206,0.00206,0.5,95057,196,94959,3686631,38.78
Reg4,f,1960-1964,40,0.00215,0.00214,0.5,94861,203,94759,3591672,37.86
Reg4,f,1960-1964,41,0.00220,0.00220,0.5,94658,208,94554,3496912,36.94
Reg4,f,1960-1964,42,0.00262,0.00262,0.5,94449,248,94326,3402359,36.02
Reg4,f,1960-1964,43,0.00288,0.00288,0.5,94202,271,94066,3308033,35.12
Reg4,f,1960-1964,44,0.00311,0.00310,0.5,93931,291,93785,3213967,34.22
